datetime,close,macd_1d,macd_signal_1d,rsi_1d,stoch_1d,stoch_signal_1d,atr_1d,macd_2d,macd_signal_2d,rsi_2d,stoch_2d,stoch_signal_2d,atr_2d,macd_3d,macd_signal_3d,rsi_3d,stoch_3d,stoch_signal_3d,atr_3d,macd_1d_final,macd_2d_final,macd_3d_final,stoch_1d_final,stoch_2d_final,stoch_3d_final,target
2012-05-15,2582.0,-30.27,-22.01,34.21,4.48,6.8,38.58,-9.29,12.35,41.66,4.48,10.66,35.91,23.8,53.08,46.04,3.69,11.51,33.84,0.4,0.4,0.1,0.4,0.4,0.4,0
2012-05-16,2562.75,-32.82,-24.18,31.56,4.05,4.41,38.73,-12.64,9.72,39.97,4.05,8.96,36.08,20.37,50.74,44.69,3.39,11.21,34.01,0.4,0.4,0.1,0.4,0.4,0.4,0
2012-05-17,2511.75,-38.52,-27.04,25.85,3.01,3.84,40.66,-17.72,6.83,35.97,2.83,7.44,37.14,15.7,48.24,41.37,2.45,8.58,34.76,0.4,0.4,0.1,0.4,0.4,0.4,1
2012-05-18,2471.25,-45.77,-30.79,22.38,1.3,2.78,41.54,-23.88,3.6,33.22,1.23,4.75,37.71,10.22,45.53,39.02,1.08,6.57,35.2,0.4,0.4,0.1,0.4,0.4,0.4,1
2012-05-20,2477.5,-50.43,-34.72,24.07,5.52,3.28,39.52,-29.0,0.17,34.03,4.51,3.63,36.84,5.33,42.65,39.57,3.98,5.72,34.67,0.4,0.4,0.1,1.0,1.0,0.4,1
2012-05-21,2545.5,-48.09,-37.39,39.52,44.26,17.03,41.77,-30.56,-3.07,41.93,28.12,7.54,38.06,2.77,39.81,45.02,24.83,7.4,35.54,0.4,0.4,0.1,1.0,1.0,1.0,1
2012-05-22,2532.0,-46.78,-39.27,37.87,36.89,28.89,41.59,-32.43,-6.16,40.92,23.44,10.7,38.1,0.02,36.96,44.21,21.69,8.23,35.63,0.4,0.4,0.1,1.0,1.0,1.0,0
2012-05-23,2531.0,-45.3,-40.47,37.75,37.73,39.63,42.53,-34.03,-9.09,40.85,23.09,13.87,38.69,-2.55,34.14,44.15,22.45,9.71,36.08,0.4,0.4,0.4,0.4,1.0,1.0,0
2012-05-24,2535.5,-43.26,-41.03,38.73,40.51,38.38,42.76,-35.15,-11.83,41.35,24.65,17.51,38.95,-4.79,31.36,44.5,23.97,11.95,36.31,0.4,0.4,0.4,1.0,1.0,1.0,0
2012-05-25,2525.5,-41.97,-41.22,37.32,34.81,37.68,42.08,-36.45,-14.43,40.55,21.18,20.83,38.74,-7.13,28.61,43.87,21.18,13.89,36.24,0.4,0.4,0.4,0.4,1.0,1.0,0
2012-05-27,2536.5,-39.61,-40.9,39.91,41.08,38.8,40.18,-37.04,-16.81,41.83,25.0,24.25,37.91,-8.96,25.93,44.75,25.0,16.29,35.75,1.0,0.4,0.4,1.0,1.0,1.0,0
2012-05-28,2534.75,-37.44,-40.21,39.63,46.45,40.78,38.45,-37.52,-18.99,41.68,24.39,23.63,37.13,-10.69,23.31,44.64,24.39,18.73,35.28,1.0,0.4,0.4,1.0,1.0,1.0,0
2012-05-29,2554.25,-33.76,-38.92,44.34,59.34,48.96,38.44,-37.0,-20.88,43.98,31.16,24.91,37.17,-11.7,20.81,46.19,31.16,22.07,35.35,1.0,0.4,0.4,0.7,1.0,1.0,0
2012-05-30,2530.25,-32.41,-37.62,40.19,43.47,49.75,38.21,-37.45,-22.63,41.88,22.83,24.87,37.1,-13.32,18.37,44.61,22.83,24.17,35.34,1.0,0.4,0.4,0.4,0.4,0.4,1
2012-05-31,2521.0,-31.72,-36.44,38.68,43.13,48.65,38.07,-38.12,-24.26,41.09,19.62,24.03,37.07,-15.05,15.99,44.02,19.62,23.59,35.37,1.0,0.4,0.4,0.4,0.4,0.4,1
2012-06-01,2458.25,-35.82,-36.32,30.38,2.81,29.8,40.08,-41.26,-26.05,36.31,1.09,20.68,38.11,-18.43,13.53,40.29,1.09,21.3,36.1,1.0,0.4,0.4,0.4,0.4,0.4,1
2012-06-03,2435.75,-40.43,-37.14,28.06,1.66,15.87,39.13,-44.86,-28.03,34.8,0.74,16.64,37.71,-22.17,10.98,39.07,0.71,18.88,35.88,0.4,0.4,0.4,0.4,0.4,0.4,1
2012-06-04,2475.25,-40.42,-37.79,37.15,31.01,11.83,39.66,-46.24,-29.94,39.38,13.88,14.89,38.02,-24.45,8.45,42.21,13.22,17.69,36.13,0.4,0.4,0.4,1.0,0.4,0.4,1
2012-06-05,2494.5,-38.42,-37.92,41.06,45.14,25.93,39.63,-46.51,-31.69,41.46,23.03,13.53,38.06,-25.97,5.99,43.66,19.25,17.47,36.21,0.4,0.4,0.4,1.0,1.0,1.0,1
2012-06-06,2553.0,-31.74,-36.68,51.03,88.07,54.74,41.25,-44.14,-33.0,47.17,55.94,19.05,38.93,-25.65,3.73,47.74,37.56,18.87,36.83,1.0,0.4,0.4,0.7,0.7,1.0,0
2012-06-07,2537.75,-27.37,-34.82,48.72,76.6,69.94,41.03,-42.55,-34.0,45.96,48.83,23.92,38.9,-25.76,1.62,46.83,32.79,19.8,36.86,1.0,0.4,0.4,0.7,1.0,1.0,1
2012-06-08,2560.75,-21.8,-32.22,52.23,93.42,86.03,41.33,-40.04,-34.64,48.04,61.49,33.99,39.13,-25.17,-0.29,48.34,39.98,20.78,37.06,1.0,0.4,0.4,0.7,0.7,1.0,1
2012-06-10,2587.75,-15.03,-28.78,56.04,94.22,88.08,40.99,-36.56,-34.84,50.38,74.85,46.34,39.04,-23.81,-1.97,50.05,48.44,23.63,37.05,1.0,0.4,0.4,0.7,0.7,1.0,1
2012-06-11,2511.5,-15.64,-26.15,45.1,47.79,78.48,44.18,-36.59,-35.03,44.52,37.97,50.35,40.71,-24.71,-3.6,45.68,24.57,24.18,38.21,1.0,0.4,0.4,0.4,0.4,1.0,1
2012-06-12,2541.0,-13.58,-23.64,49.23,65.75,69.25,43.96,-35.26,-35.05,46.99,52.24,55.22,40.72,-24.67,-5.1,47.5,33.8,27.81,38.27,1.0,0.4,0.4,0.1,0.1,1.0,1
2012-06-13,2525.75,-13.04,-21.52,47.25,56.47,56.67,43.57,-34.62,-35.0,45.9,50.75,54.36,40.64,-25.03,-6.52,46.67,29.03,30.96,38.28,1.0,1.0,0.4,0.1,0.1,0.4,1
2012-06-14,2535.5,-11.68,-19.55,48.67,62.4,61.54,42.83,-33.53,-34.85,46.72,56.09,55.56,40.37,-25.05,-7.85,47.27,32.08,33.06,38.16,1.0,1.0,0.4,0.7,0.7,0.4,1
2012-06-15,2563.5,-8.25,-17.29,52.62,79.45,66.11,42.24,-31.29,-34.47,49.03,71.41,57.22,40.16,-24.23,-9.02,48.97,40.85,35.45,38.07,1.0,1.0,0.4,0.7,0.7,1.0,1
2012-06-17,2577.0,-4.39,-14.71,54.44,87.67,76.51,40.77,-28.64,-33.86,50.12,87.67,59.35,39.51,-23.05,-10.02,49.76,45.07,36.29,37.68,1.0,1.0,0.4,0.7,0.7,1.0,0
2012-06-18,2592.75,-0.06,-11.78,56.53,97.26,88.13,41.07,-25.54,-32.98,51.37,97.26,69.24,39.7,-21.48,-10.84,50.68,50.0,38.2,37.86,1.0,1.0,0.4,0.7,0.7,1.0,0
2012-06-19,2612.75,4.92,-8.44,59.11,93.5,92.81,41.07,-21.87,-31.82,52.92,93.5,76.11,39.75,-19.43,-11.45,51.83,59.03,40.32,37.93,0.7,1.0,0.4,0.7,0.7,0.7,0
2012-06-20,2615.0,8.95,-4.96,59.4,92.58,94.45,40.31,-18.47,-30.41,53.09,93.57,83.25,39.42,-17.44,-11.88,51.96,59.77,41.58,37.75,0.7,1.0,0.4,0.1,0.7,0.7,0
2012-06-21,2554.0,7.14,-2.54,49.17,45.76,77.28,42.56,-17.97,-29.1,48.08,62.21,84.27,40.57,-17.34,-12.27,48.37,45.32,43.88,38.56,0.7,1.0,0.4,0.4,0.1,1.0,1
2012-06-22,2575.0,7.32,-0.57,52.22,57.32,65.22,41.88,-16.6,-27.78,49.77,73.01,84.54,40.3,-16.63,-12.58,49.6,66.2,47.48,38.43,0.7,1.0,0.4,0.1,0.1,0.7,1
2012-06-24,2573.75,7.27,1.0,52.02,56.3,53.12,38.97,-15.38,-26.48,49.67,72.37,81.99,38.91,-15.98,-12.82,49.52,65.62,51.55,37.55,0.7,1.0,0.4,0.7,0.1,0.7,1
2012-06-25,2531.25,3.77,1.55,45.62,21.75,45.12,39.99,-16.05,-25.38,46.38,50.51,74.19,39.42,-16.58,-13.09,47.14,47.29,53.24,37.92,0.7,1.0,0.4,0.4,0.1,0.4,1
2012-06-26,2544.75,2.05,1.65,47.82,32.72,36.92,39.01,-16.02,-24.4,47.53,57.46,68.19,38.95,-16.72,-13.35,47.96,54.05,54.71,37.64,0.7,1.0,0.4,0.4,0.1,0.1,1
2012-06-27,2555.5,1.54,1.63,49.57,41.46,31.98,38.28,-15.5,-23.46,48.44,62.98,63.09,38.59,-16.52,-13.58,48.6,59.25,56.28,37.43,0.1,1.0,0.4,1.0,0.1,0.7,1
2012-06-28,2521.25,-1.61,0.98,44.46,14.83,29.67,39.94,-16.44,-22.72,45.81,45.37,60.28,39.4,-17.3,-13.84,46.71,42.68,55.47,38.0,0.4,1.0,0.4,0.4,0.4,0.4,1
2012-06-29,2612.0,3.18,1.42,57.08,87.58,47.96,44.03,-13.38,-21.74,52.83,92.03,63.45,41.47,-15.38,-13.95,51.8,92.03,59.14,39.41,0.7,1.0,0.4,0.7,0.7,0.7,0
2012-07-01,2610.5,6.78,2.49,56.85,86.37,62.93,41.32,-10.7,-20.58,52.71,91.26,66.6,40.2,-13.64,-13.93,51.72,91.26,62.63,38.62,0.7,1.0,1.0,0.7,0.7,0.7,0
2012-07-02,2613.5,9.76,3.95,57.22,88.78,87.58,39.83,-8.16,-19.27,52.93,92.8,73.65,39.5,-11.93,-13.79,51.88,92.8,67.91,38.19,0.7,1.0,1.0,0.7,0.7,0.7,0
2012-07-03,2632.0,13.46,5.85,59.53,99.42,91.52,38.43,-5.12,-17.78,54.27,99.62,80.68,38.81,-9.8,-13.5,52.86,99.62,71.62,37.76,0.7,1.0,1.0,0.7,0.7,0.7,0
2012-07-04,2636.75,16.58,8.0,60.12,96.4,94.87,36.38,-2.2,-16.14,54.61,97.6,86.45,37.77,-7.69,-13.09,53.11,97.6,75.18,37.09,0.7,1.0,1.0,0.7,0.7,0.7,0
2012-07-05,2642.0,19.26,10.25,60.81,91.46,95.76,36.01,0.61,-14.38,55.0,94.14,94.58,37.54,-5.58,-12.55,53.39,94.14,80.38,36.95,0.7,0.7,1.0,0.1,0.1,0.7,0
2012-07-06,2608.0,18.43,11.89,54.29,69.13,85.66,37.25,1.66,-12.69,52.02,76.02,91.91,38.1,-4.61,-11.98,51.35,78.83,83.14,37.34,0.7,0.7,1.0,0.1,0.1,0.1,0
2012-07-08,2602.0,17.09,12.93,53.21,65.19,75.26,35.05,2.33,-11.11,51.51,67.48,87.95,36.97,-3.87,-11.4,50.99,76.13,85.01,36.61,0.7,0.7,1.0,0.1,0.1,0.1,0
2012-07-09,2604.0,16.0,13.54,53.54,66.5,66.94,34.24,3.0,-9.62,51.67,66.5,83.56,36.5,-3.14,-10.81,51.11,77.03,88.83,36.3,0.7,0.7,1.0,0.1,0.1,0.1,0
2012-07-10,2575.75,12.71,13.37,48.31,47.95,59.88,35.87,2.39,-8.36,49.23,47.95,74.95,37.23,-3.26,-10.27,49.43,64.3,85.75,36.79,0.1,0.7,1.0,0.4,0.4,0.1,1
2012-07-11,2566.75,9.27,12.55,46.74,42.04,52.16,36.61,1.46,-7.32,48.47,42.04,65.69,37.55,-3.64,-9.8,48.91,60.25,82.3,37.02,0.1,0.7,1.0,0.4,0.4,0.1,1
2012-07-12,2540.0,4.34,10.91,42.35,24.47,38.15,37.64,-0.49,-6.6,46.28,24.47,54.08,38.04,-4.74,-9.44,47.38,48.2,77.34,37.35,0.1,1.0,1.0,0.4,0.4,0.4,1
2012-07-13,2577.5,3.42,9.41,49.52,49.1,38.53,38.13,-0.64,-5.98,49.59,49.1,49.59,38.27,-4.68,-9.1,49.64,65.09,73.51,37.52,0.1,1.0,1.0,1.0,0.4,0.1,1
2012-07-15,2574.0,2.38,8.01,48.9,41.73,38.43,35.74,-0.91,-5.44,49.3,46.8,46.14,37.07,-4.71,-8.79,49.44,63.51,69.72,36.74,0.1,1.0,1.0,1.0,1.0,0.1,1
2012-07-16,2570.5,1.25,6.65,48.26,39.21,43.34,34.83,-1.3,-5.01,49.0,44.5,42.47,36.57,-4.84,-8.5,49.23,61.94,66.14,36.41,0.1,1.0,1.0,0.4,1.0,0.1,0
2012-07-17,2586.5,1.64,5.65,51.4,50.72,43.88,35.63,-0.96,-4.58,50.44,55.01,43.65,36.9,-4.49,-8.22,50.2,69.14,65.07,36.64,0.1,1.0,1.0,0.7,0.7,0.7,0
2012-07-18,2628.5,5.27,5.57,58.51,80.94,56.95,37.05,1.11,-3.98,53.97,82.59,50.41,37.57,-2.96,-7.84,52.64,88.06,66.39,37.09,0.1,0.7,1.0,0.7,0.7,0.7,1
2012-07-19,2651.75,9.91,6.44,61.84,95.94,75.86,36.48,3.93,-3.15,55.77,96.28,62.38,37.26,-0.87,-7.34,53.92,97.44,68.66,36.9,0.7,0.7,1.0,0.7,0.7,0.7,0
2012-07-20,2614.25,10.44,7.24,54.28,69.43,82.1,37.07,4.83,-2.31,52.34,72.05,66.21,37.53,-0.02,-6.82,51.62,80.73,70.49,37.09,0.7,0.7,1.0,0.1,0.7,0.7,1
2012-07-22,2605.5,10.04,7.8,52.66,63.25,76.21,35.1,5.24,-1.52,51.57,66.4,69.47,36.53,0.51,-6.3,51.1,76.84,72.33,36.43,0.7,0.7,0.7,0.1,0.1,0.7,1
2012-07-23,2576.25,7.28,7.7,47.55,42.58,58.42,37.23,4.35,-0.9,49.07,47.5,69.97,37.54,0.16,-5.84,49.38,59.07,73.54,37.11,0.1,0.7,0.7,0.4,0.4,0.1,1
2012-07-24,2518.5,0.42,6.24,39.42,1.77,35.87,39.65,1.11,-0.69,44.63,10.18,62.5,38.74,-1.83,-5.55,46.25,16.01,68.08,37.92,0.1,0.7,1.0,0.4,0.4,0.4,1
2012-07-26,2575.0,-3.03,2.92,49.0,41.7,21.08,41.54,-0.96,-0.72,49.37,46.69,44.91,39.75,-3.03,-5.2,49.5,46.69,62.29,38.63,0.4,0.4,1.0,1.0,1.0,0.4,1
2012-07-27,2644.0,2.42,2.82,58.01,90.46,50.65,43.8,1.71,-0.46,54.39,91.28,48.12,40.95,-1.15,-4.91,53.09,91.28,64.75,39.46,0.1,0.7,1.0,0.7,0.7,0.7,1
2012-07-29,2637.0,6.11,3.48,56.92,85.36,72.5,41.19,3.78,-0.01,53.83,86.75,51.51,39.75,0.38,-4.53,52.71,86.75,64.61,38.69,0.7,0.7,0.7,0.7,0.7,0.7,1
2012-07-30,2636.0,8.85,4.55,56.75,84.64,86.82,40.34,5.55,0.57,53.74,86.11,57.94,39.37,1.77,-4.08,52.65,86.11,63.35,38.46,0.7,0.7,0.7,0.1,0.7,0.7,1
2012-07-31,2635.0,10.81,5.8,56.57,83.93,84.64,38.98,7.06,1.25,53.66,84.1,70.26,38.72,3.02,-3.57,52.59,85.46,63.87,38.06,0.7,0.7,0.7,0.1,0.7,0.7,1
2012-08-01,2628.0,11.67,6.98,55.27,78.93,82.5,38.85,8.09,1.97,53.05,79.15,79.01,38.67,3.96,-3.03,52.18,80.94,64.33,38.04,0.7,0.7,0.7,0.1,0.7,0.7,1
2012-08-02,2617.5,11.37,7.86,53.29,71.43,78.1,39.52,8.52,2.66,52.13,71.73,83.19,39.01,4.53,-2.49,51.56,74.15,66.0,38.28,0.7,0.7,0.7,0.1,0.1,0.7,1
2012-08-03,2671.25,15.29,9.34,60.99,94.33,81.56,41.34,11.16,3.56,56.17,94.38,83.7,39.94,6.59,-1.84,54.4,94.8,74.76,38.92,0.7,0.7,0.7,0.7,0.7,0.7,1
2012-08-05,2677.0,18.65,11.21,61.72,97.85,87.87,38.85,13.7,4.62,56.57,97.87,85.56,38.75,8.64,-1.1,54.69,98.03,82.69,38.14,0.7,0.7,0.7,0.7,0.7,0.7,1
2012-08-06,2687.0,21.87,13.34,63.01,92.37,94.85,38.13,16.33,5.86,57.29,92.43,86.61,38.39,10.81,-0.25,55.2,92.94,87.83,37.92,0.7,0.7,0.7,0.1,0.7,0.7,1
2012-08-07,2707.25,25.76,15.82,65.54,92.56,94.26,38.05,19.46,7.29,58.71,92.62,88.03,38.34,13.38,0.73,56.21,93.06,88.03,37.9,0.7,0.7,0.7,0.1,0.7,0.7,1
2012-08-08,2705.75,28.39,18.34,65.19,91.83,92.25,36.48,22.11,8.85,58.56,91.89,90.15,37.54,15.68,1.8,56.12,92.38,88.65,37.38,0.7,0.7,0.7,0.1,0.7,0.7,1
2012-08-09,2714.5,30.82,20.83,66.34,95.98,93.46,35.28,24.77,10.52,59.19,96.01,94.2,36.91,18.04,2.96,56.57,96.25,89.78,36.96,0.7,0.7,0.7,0.7,0.7,0.7,1
2012-08-10,2720.25,32.84,23.23,67.11,98.71,95.51,34.24,27.28,12.29,59.61,98.79,94.93,36.33,20.35,4.2,56.86,98.86,91.27,36.57,0.7,0.7,0.7,0.7,0.7,0.7,1
2012-08-12,2717.5,33.83,25.35,66.33,96.52,97.07,32.08,29.31,14.08,59.31,97.46,94.87,35.18,22.38,5.5,56.67,97.61,93.12,35.8,0.7,0.7,0.7,0.1,0.7,0.7,1
2012-08-13,2725.75,34.87,27.26,67.54,97.68,97.63,31.47,31.37,15.9,59.94,98.59,95.89,34.76,24.45,6.85,57.11,98.67,95.84,35.5,0.7,0.7,0.7,0.7,0.7,0.7,1
2012-08-14,2724.25,35.17,28.84,67.07,87.39,93.86,30.79,33.03,17.7,59.77,91.99,95.79,34.3,26.28,8.24,57.0,92.48,95.59,35.18,0.7,0.7,0.7,0.1,0.1,0.1,1
2012-08-15,2740.0,36.27,30.33,69.5,98.42,94.5,30.2,35.07,19.53,61.01,99.0,96.97,33.88,28.39,9.68,57.86,99.06,95.7,34.88,0.7,0.7,0.7,0.7,0.7,0.7,1
2012-08-16,2765.75,38.76,32.01,73.0,95.68,93.83,30.58,37.85,21.46,62.94,97.07,97.15,33.94,31.04,11.2,59.21,97.08,96.16,34.89,0.7,0.7,0.7,0.7,0.1,0.7,1
2012-08-17,2776.0,41.09,33.83,74.27,97.92,97.34,29.61,40.64,23.48,63.69,98.57,97.11,33.33,33.73,12.81,59.74,98.58,96.78,34.47,0.7,0.7,0.7,0.7,0.7,0.7,1
2012-08-19,2776.5,42.49,35.56,74.33,98.02,97.21,27.78,43.0,25.53,63.72,98.76,97.33,32.29,36.18,14.48,59.77,98.77,97.49,33.74,0.7,0.7,0.7,0.7,0.7,0.7,1
2012-08-20,2781.25,43.48,37.15,74.96,98.0,97.98,27.01,45.17,27.6,64.08,99.15,97.42,31.74,38.53,16.2,60.02,99.16,97.81,33.34,0.7,0.7,0.7,0.7,0.7,0.7,1
2012-08-21,2771.0,42.95,38.31,70.92,76.25,90.76,27.97,46.51,29.59,62.69,89.18,96.96,32.05,40.34,17.92,59.2,89.24,96.74,33.51,0.7,0.7,0.7,0.1,0.1,0.1,1
2012-08-22,2783.25,43.01,39.25,72.8,84.09,86.11,28.15,48.08,31.54,63.67,93.49,96.04,32.0,42.31,19.67,59.87,93.53,96.29,33.44,0.7,0.7,0.7,0.1,0.1,0.1,0
2012-08-23,2761.75,40.86,39.57,64.85,60.59,73.64,28.86,48.42,33.31,60.78,85.93,94.18,32.21,43.45,21.36,58.15,86.0,94.88,33.55,0.7,0.7,0.7,0.1,0.1,0.1,1
2012-08-24,2776.25,39.86,39.63,67.43,74.56,73.08,29.26,49.18,34.98,61.98,91.03,92.92,32.29,44.86,23.04,58.97,91.08,94.72,33.57,0.7,0.7,0.7,0.7,0.1,0.1,0
2012-08-26,2784.25,39.27,39.56,68.8,82.54,72.57,27.99,50.05,36.57,62.64,93.84,92.1,31.55,46.33,24.71,59.41,93.88,94.15,33.05,0.1,0.7,0.7,0.7,0.7,0.1,0
2012-08-27,2784.0,38.33,39.31,68.7,81.61,79.57,27.37,50.65,38.05,62.61,93.49,91.16,31.11,47.61,26.34,59.39,93.79,93.78,32.72,0.1,0.7,0.7,0.7,0.7,0.7,0
2012-08-28,2783.75,37.14,38.88,68.59,81.35,81.83,26.81,51.02,39.42,62.57,92.17,91.66,30.7,48.72,27.94,59.37,93.7,93.24,32.4,0.1,0.7,0.7,0.1,0.7,0.7,0
2012-08-29,2780.75,35.55,38.21,67.28,75.0,79.32,26.27,51.07,40.64,62.12,89.62,91.01,30.29,49.59,29.49,59.11,92.65,92.56,32.09,0.1,0.7,0.7,0.1,0.1,0.7,1
2012-08-30,2752.75,31.66,36.9,56.4,41.67,66.0,26.6,49.78,41.6,58.08,75.77,89.32,30.31,49.52,30.92,56.75,82.76,90.74,32.07,0.1,0.7,0.7,0.4,0.1,0.1,1
2012-08-31,2772.0,29.79,35.48,61.06,53.52,56.73,27.54,49.29,42.41,59.94,85.29,88.36,30.65,49.95,32.28,57.93,89.53,90.77,32.25,0.1,0.7,0.7,0.1,0.1,0.1,1
2012-09-02,2766.0,27.51,33.89,58.95,37.28,44.15,26.15,48.46,43.05,59.09,82.32,86.44,29.84,50.09,33.55,57.43,87.42,90.09,31.67,0.1,0.7,0.7,0.4,0.1,0.1,1
2012-09-03,2776.25,26.22,32.35,61.41,55.26,48.69,25.78,48.01,43.57,60.09,87.39,85.43,29.53,50.46,34.76,58.07,91.03,90.65,31.42,0.1,0.7,0.7,0.7,0.7,0.7,1
2012-09-04,2769.75,24.4,30.76,58.99,45.99,46.18,26.76,47.2,43.95,59.14,82.82,83.87,29.88,50.53,35.88,57.51,88.74,90.39,31.61,0.1,0.7,0.7,0.4,0.1,0.1,1
2012-09-05,2768.0,22.55,29.12,58.33,43.04,48.1,26.51,46.26,44.2,58.88,74.19,81.3,29.65,50.49,36.93,57.36,88.13,89.75,31.41,0.1,0.7,0.7,0.4,0.1,0.1,1
2012-09-06,2825.5,25.43,28.38,70.21,96.23,61.75,29.06,47.72,44.57,64.23,97.92,84.99,30.81,52.03,38.01,60.84,98.96,90.32,32.14,0.1,0.7,0.7,0.7,0.7,0.7,1
2012-09-07,2823.25,27.22,28.15,69.37,86.83,75.37,28.34,48.77,45.01,63.9,91.83,86.08,30.39,53.31,39.1,60.64,96.15,90.6,31.83,0.1,0.7,0.7,0.7,0.7,0.7,1
2012-09-09,2820.0,28.05,28.13,68.12,83.33,88.8,26.64,49.42,45.47,63.4,88.54,87.12,29.46,54.33,40.19,60.35,95.13,90.87,31.18,0.1,0.7,0.7,0.1,0.7,0.7,1
2012-09-10,2784.75,25.58,27.62,56.21,45.43,71.86,27.52,48.35,45.78,58.28,62.13,82.9,29.8,54.18,41.19,57.29,84.04,91.01,31.37,0.1,0.7,0.7,0.4,0.1,0.1,1
2012-09-11,2779.5,22.92,26.68,54.68,39.78,56.18,27.11,47.04,45.91,57.56,58.21,78.8,29.52,53.81,42.09,56.85,82.39,90.22,31.14,0.1,0.7,0.7,0.4,0.1,0.1,1
2012-09-12,2793.5,21.7,25.68,57.97,54.84,46.68,26.94,46.33,45.95,58.96,67.75,77.73,29.35,53.81,42.93,57.74,86.29,90.09,30.99,0.1,0.7,0.7,0.7,0.1,0.1,1
2012-09-13,2831.75,23.55,25.26,65.37,90.38,61.67,29.05,47.18,46.08,62.46,93.01,76.91,30.32,54.83,43.78,60.03,96.47,90.7,31.59,0.1,0.7,0.7,0.7,0.7,0.7,1
2012-09-14,2856.5,26.7,25.54,69.15,93.44,79.55,29.34,48.83,46.37,64.5,94.55,77.37,30.41,56.4,44.68,61.42,96.98,91.61,31.63,0.7,0.7,0.7,0.7,0.7,0.7,0
2012-09-16,2844.25,27.89,26.01,65.35,83.4,89.07,28.17,49.63,46.72,62.75,86.2,76.98,29.79,57.43,45.59,60.36,92.36,92.08,31.18,0.7,0.7,0.7,0.1,0.7,0.7,0
2012-09-17,2847.75,28.78,26.57,65.92,86.27,87.7,27.05,50.33,47.1,63.05,86.79,81.09,29.17,58.4,46.5,60.56,93.68,91.5,30.74,0.7,0.7,0.7,0.1,0.7,0.7,0
2012-09-18,2853.5,29.61,27.17,66.9,90.98,86.89,26.28,51.05,47.51,63.54,90.98,86.55,28.71,59.37,47.42,60.89,95.85,91.46,30.39,0.7,0.7,0.7,0.7,0.7,0.7,0
2012-09-19,2854.5,30.0,27.74,67.08,90.87,89.38,25.94,51.57,47.94,63.63,90.87,90.4,28.45,60.22,48.34,60.95,95.77,91.54,30.18,0.7,0.7,0.7,0.7,0.7,0.7,0
2012-09-20,2856.25,30.11,28.21,67.4,91.3,91.05,25.55,51.95,48.36,63.79,92.29,90.28,28.17,60.97,49.24,61.05,96.2,92.89,29.95,0.7,0.7,0.7,0.7,0.7,0.7,0
2012-09-21,2852.25,29.53,28.48,65.79,82.06,88.08,25.08,51.96,48.74,63.14,85.41,88.76,27.84,61.46,50.11,60.67,90.62,93.8,29.69,0.7,0.7,0.7,0.1,0.1,0.1,0
2012-09-23,2855.25,28.97,28.58,66.44,83.64,85.67,23.61,51.94,49.08,63.43,87.74,89.01,27.01,61.92,50.96,60.86,92.08,94.45,29.09,0.7,0.7,0.7,0.1,0.1,0.1,0
2012-09-24,2839.25,26.94,28.25,59.92,67.01,77.57,24.07,51.09,49.29,60.78,75.29,87.1,27.12,61.8,51.73,59.32,82.88,92.94,29.11,0.1,0.7,0.7,0.1,0.1,0.1,0
2012-09-25,2804.5,22.26,27.05,48.74,30.91,60.52,26.22,48.71,49.23,55.56,48.25,79.98,28.08,60.6,52.36,56.15,61.05,88.94,29.71,0.1,0.1,0.7,0.4,0.4,0.1,1
2012-09-26,2779.25,16.33,24.91,42.53,15.83,37.92,27.53,45.39,48.82,52.19,28.6,69.6,28.67,58.69,52.81,54.0,45.87,83.78,30.06,0.1,0.1,0.7,0.4,0.4,0.4,1
2012-09-27,2815.0,14.35,22.79,51.88,48.62,31.79,28.63,43.83,48.3,56.1,56.42,63.62,29.18,57.87,53.18,56.42,66.96,80.81,30.37,0.1,0.1,0.7,1.0,0.1,0.1,0
2012-09-28,2791.75,10.78,20.39,46.57,27.29,30.58,28.75,41.33,47.57,53.17,38.33,55.77,29.22,56.37,53.4,54.51,52.19,75.96,30.37,0.1,0.1,0.7,0.4,0.4,0.1,0
2012-09-30,2782.25,7.1,17.73,44.57,18.58,31.5,27.59,38.59,46.62,52.01,30.93,46.3,28.62,54.64,53.49,53.75,46.46,70.48,29.94,0.1,0.1,0.7,0.4,0.4,0.4,0
2012-10-02,2793.0,2.92,12.65,47.44,28.44,23.32,29.22,34.32,44.35,53.23,39.3,38.04,29.39,51.78,53.34,54.5,49.1,60.2,30.4,0.1,0.1,0.1,1.0,1.0,0.4,0
2012-10-03,2813.0,3.23,10.77,52.54,46.79,32.72,29.31,33.36,43.19,55.44,54.86,42.41,29.43,51.07,53.18,55.87,56.47,56.24,30.4,0.1,0.1,0.1,1.0,0.7,0.7,0
2012-10-04,2823.0,4.23,9.46,54.89,55.96,43.73,28.79,32.83,42.1,56.51,62.65,43.45,29.16,50.64,53.0,56.54,62.65,53.99,30.2,0.1,0.1,0.1,0.7,0.7,0.7,0
2012-10-05,2805.75,3.6,8.29,50.26,40.14,47.63,29.66,31.53,40.99,54.19,49.22,45.27,29.59,49.67,52.76,55.06,49.22,52.68,30.46,0.1,0.1,0.1,0.4,1.0,0.4,0
